视频链接	发布日期	产品	脚本	手机+账号	HOOK	拍摄员	国家	广告code	累计播放量	累计出单	累计GMV	累计佣金
https://www.tiktok.com/@user47271239130973/video/7601002299665730847?lang=en	2026/01/30	勇敢项链	KB06	@user47271239130973(已弃用)		涂欣然	美国		283	0	¥0.00	¥0.00
https://www.tiktok.com/@user47271239130973/video/7601002603803151646?lang=en	2026/01/30	钥匙扣	test	@user47271239130973(已弃用)		谢园园	美国		11	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7601412587225353493	2026/01/31	经期按摩器	BM	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	1	¥79.60	¥1.06
https://www.tiktok.com/@c03vfgqsr0/video/7601413343819222292	2026/01/31	经期按摩器	口播	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	4	¥300.46	¥2.48
https://www.tiktok.com/@c03vfgqsr0/video/7601413710166412565	2026/01/31	经期按摩器	BM	@c03vfgqsr0（已弃用）		涂欣然	墨西哥		11,415	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7601414098982685973	2026/01/31	经期按摩器	口播	@c03vfgqsr0（已弃用）		谢园园	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7601414478621592852	2026/01/31	经期按摩器	口播	@c03vfgqsr0（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@cdfbhhb4/video/7601406439432719646?lang=en	2026/01/31	钥匙扣	test	22-@cdfbhhb4		谢园园	美国		326	0	¥0.00	¥0.00
https://www.tiktok.com/@cdfbhhb4/video/7601407520279776542?lang=en	2026/01/31	勇敢项链	KB06	22-@cdfbhhb4		涂欣然	美国		406	0	¥0.00	¥0.00
https://www.tiktok.com/@cdfbhhb4/video/7601408384931253534?lang=en	2026/01/31	勇敢项链	test	22-@cdfbhhb4		谢园园	美国		305	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7601419954721803521	2026/01/31	经期按摩器	BM	@dch6ck6937（已弃用）		刘茜	墨西哥		0	2	¥159.20	¥0.94
https://www.tiktok.com/@dch6ck6937/video/7601420242715233552	2026/01/31	经期按摩器	BM	@dch6ck6937（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7601420883705531649	2026/01/31	经期按摩器	BM	@dch6ck6937（已弃用）		谢园园	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7601422417692478721	2026/01/31	经期按摩器	BM	@dch6ck6937（已弃用）		赵雅如	墨西哥		0	1	¥64.46	¥0.47
https://www.tiktok.com/@dch6ck6937/video/7601427302135663889	2026/01/31	经期按摩器	BM	@dch6ck6937（已弃用）		赵雅如	墨西哥		0	1	¥79.60	¥0.47
https://www.tiktok.com/@fvpvc681/video/7601068535745432862?lang=en	2026/01/31	数字项链	test	41-@fvpvc681		谢园园	美国		627	0	¥0.00	¥0.00
https://www.tiktok.com/@glidefreerollers/video/7601491486420618526	2026/01/31	彩色毛巾	test	02-@glidefreerollers		赵永琦	美国		408	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7601410566061575437	2026/01/31	磁吸耳钉	test	@glidespindiaries（已弃用）		谢园园	美国		164	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7601411443262491917	2026/01/31	数字项链	test	@glidespindiaries（已弃用）		涂欣然	美国		228	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7601412645962517773	2026/01/31	数字项链	test	@glidespindiaries（已弃用）		谢园园	美国		112	0	¥0.00	¥0.00
https://www.tiktok.com/@gracefulwheelsgirl/video/7601435700520652087	2026/01/31	彩色毛巾	test	07-@gracefulwheelsgirl		邵佳运	美国		105	0	¥0.00	¥0.00
https://www.tiktok.com/@grindguydiaries/video/7601466794414443806	2026/01/31	彩色毛巾	test	09-@grindguydiaries		邵佳运	美国		356	0	¥0.00	¥0.00
https://www.tiktok.com/@haihsosh/video/7601382681917607198?lang=en	2026/01/31	勇敢项链	KB06	@haihsosh(已弃用)		涂欣然	美国		227	0	¥0.00	¥0.00
https://www.tiktok.com/@haihsosh/video/7601384553386741023?lang=en	2026/01/31	钥匙扣	test	@haihsosh(已弃用)		谢园园	美国		277	0	¥0.00	¥0.00
https://www.tiktok.com/@haihsosh/video/7601385788726725919?lang=en	2026/01/31	勇敢项链	test	@haihsosh(已弃用)		谢园园	美国		260	0	¥0.00	¥0.00
https://www.tiktok.com/@hesonskates/video/7601436308988251447	2026/01/31	彩色毛巾	test	@hesonskates（已弃用）		邵佳运	美国		242	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollerjourneys/video/7601436885545667870	2026/01/31	彩色毛巾	test	05-@hisrollerjourneys		邵佳运	美国		663	2	¥440.91	¥44.06
https://www.tiktok.com/@hisrollroam/video/7601479629483953463	2026/01/31	彩色毛巾	test	14-@hisrollroam		赵永琦	美国		9,255	14	¥3,059.88	¥264.33
https://www.tiktok.com/@hoo35nini35/video/7601430745399233793	2026/01/31	经期按摩器	BM	@hoo35nini35（已弃用）		刘茜	墨西哥		0	5	¥364.51	¥7.93
https://www.tiktok.com/@hoo35nini35/video/7601431195242712336	2026/01/31	经期按摩器	BM	@hoo35nini35（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@hoo35nini35/video/7601431523648195841	2026/01/31	经期按摩器	BM	@hoo35nini35（已弃用）		涂欣然	墨西哥		0	2	¥142.86	¥3.01
https://www.tiktok.com/@hoo35nini35/video/7601431828536446225	2026/01/31	经期按摩器	BM	@hoo35nini35（已弃用）		赵雅如	墨西哥		0	3	¥227.37	¥4.52
https://www.tiktok.com/@hoo35nini35/video/7601432378044632336	2026/01/31	经期按摩器	BM	@hoo35nini35（已弃用）		赵雅如	墨西哥		0	14	¥1,045.71	¥11.84
https://www.tiktok.com/@icebladefreedom/video/7601467122262215991	2026/01/31	彩色毛巾	test	12-@icebladefreedom		邵佳运	美国		445	0	¥0.00	¥0.00
https://www.tiktok.com/@iceglidevibes/video/7601437531963510046	2026/01/31	彩色毛巾	test	03-@iceglidevibes		邵佳运	美国		117	0	¥0.00	¥0.00
https://www.tiktok.com/@la.negrita.1/video/7601479272926137655	2026/01/31	彩色毛巾	test	36-@la.negrita.1		赵永琦	美国		275	0	¥0.00	¥0.00
https://www.tiktok.com/@lowell3162/video/7601491112024444190	2026/01/31	彩色毛巾	test	@lowell3162（已弃用）		赵永琦	美国		89	0	¥0.00	¥0.00
https://www.tiktok.com/@melvqvs/video/7601373060062596382	2026/01/31	勇敢项链	KB06	10-@melvqvs		涂欣然	美国		324	0	¥0.00	¥0.00
https://www.tiktok.com/@nurahyse0su/video/7601381353556430135?lang=en	2026/01/31	勇敢项链	KB06	@irx1sd1（已弃用）		涂欣然	美国		347	0	¥0.00	¥0.00
https://www.tiktok.com/@nurahyse0su/video/7601381687267790135?lang=en	2026/01/31	钥匙扣	test	@irx1sd1（已弃用）		谢园园	美国		303	0	¥0.00	¥0.00
https://www.tiktok.com/@nurahyse0su/video/7601382029434916151?lang=en	2026/01/31	勇敢项链	test	@irx1sd1（已弃用）		谢园园	美国		305	0	¥0.00	¥0.00
https://www.tiktok.com/@rawrollhisstyle/video/7601466627372240158	2026/01/31	彩色毛巾	test	08-@rawrollhisstyle		邵佳运	美国		305	1	¥76.23	¥5.78
https://www.tiktok.com/@rollerrebel0/video/7601471218520214797	2026/01/31	彩色毛巾	test	16-@rollerrebel0		邵佳运	美国		292	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7601411189872053518	2026/01/31	磁吸耳钉	test	@rollerrush0（已弃用）		谢园园	美国		119	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7601412690522819853	2026/01/31	数字项链	test	@rollerrush0（已弃用）		涂欣然	美国		61	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7601413456893431053	2026/01/31	数字项链	test	@rollerrush0（已弃用）		谢园园	美国		85	0	¥0.00	¥0.00
https://www.tiktok.com/@rollervibe2/video/7601490815260609822	2026/01/31	彩色毛巾	test	43-@rollervibe2		赵永琦	美国		1,363	4	¥903.21	¥71.37
https://www.tiktok.com/@scvkwvn29752/video/7601424091689651457	2026/01/31	经期按摩器	口播	@scvkwvn29752（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7601426902678506769	2026/01/31	经期按摩器	口播	@scvkwvn29752（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7601427235035188496	2026/01/31	经期按摩器	BM	@scvkwvn29752（已弃用）		赵雅如	墨西哥		0	1	¥79.60	¥0.47
https://www.tiktok.com/@scvkwvn29752/video/7601427507774082320	2026/01/31	经期按摩器	BM	@scvkwvn29752（已弃用）		赵雅如	墨西哥		0	2	¥147.73	¥2.72
https://www.tiktok.com/@scvkwvn29752/video/7601430007289892097	2026/01/31	经期按摩器	BM	@scvkwvn29752（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@sherollsbright/video/7601477856459246861	2026/01/31	彩色毛巾	test	27-@sherollsbright		赵永琦	美国		145	0	¥0.00	¥0.00
https://www.tiktok.com/@skateglowonice/video/7601466885003021623	2026/01/31	彩色毛巾	test	11-@skateglowonice		邵佳运	美国		311	0	¥0.00	¥0.00
https://www.tiktok.com/@skatejoynest/video/7601485062810422541	2026/01/31	彩色毛巾	test	34-@skatejoynest		赵永琦	美国		379	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7601409786764152094	2026/01/31	磁吸耳钉	test	26-@skaterollerodssey		谢园园	美国		164	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7601410316676697375	2026/01/31	数字项链	test	26-@skaterollerodssey		涂欣然	美国		274	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7601410618972851487	2026/01/31	数字项链	test	26-@skaterollerodssey		谢园园	美国		688	0	¥0.00	¥0.00
https://www.tiktok.com/@skatestride/video/7601437173509868814	2026/01/31	彩色毛巾	test	@skatestride（已弃用）		邵佳运	美国		91	0	¥0.00	¥0.00
https://www.tiktok.com/@skateunboundtales/video/7601478196697058591	2026/01/31	彩色毛巾	test	42-@skateunboundtales		赵永琦	美国		446	0	¥0.00	¥0.00
https://www.tiktok.com/@skateunboundvibes/video/7601476754217241886	2026/01/31	彩色毛巾	AI视频	19-@skateunboundvibes		赵永琦	美国		20,019	52	¥10,385.92	¥962.42
https://www.tiktok.com/@styleviralfinds/video/7601479125999602975	2026/01/31	彩色毛巾	AI视频	30-@styleviralfinds		赵永琦	美国		4,027	8	¥1,836.88	¥155.24
https://www.tiktok.com/@theonkrht35/video/7601375009247907086?lang=en	2026/01/31	勇敢项链	KB06	@akbah68（已弃用）		涂欣然	美国		301	0	¥0.00	¥0.00
https://www.tiktok.com/@theonkrht35/video/7601375522412580151?lang=en	2026/01/31	钥匙扣	test	@akbah68（已弃用）		谢园园	美国		22	0	¥0.00	¥0.00
https://www.tiktok.com/@theonkrht35/video/7601375812465560887?lang=en	2026/01/31	勇敢项链	test	@akbah68（已弃用）		谢园园	美国		310	0	¥0.00	¥0.00
https://www.tiktok.com/@user282588296958/video/7601407439346421023?lang=en	2026/01/31	勇敢项链	KB06	31-@user282588296958		涂欣然	美国		266	0	¥0.00	¥0.00
https://www.tiktok.com/@user282588296958/video/7601409209397267743?lang=en	2026/01/31	勇敢项链	KB06	31-@user282588296958		涂欣然	美国		84	0	¥0.00	¥0.00
https://www.tiktok.com/@user282588296958/video/7601409615112178974?lang=en	2026/01/31	勇敢项链	test	31-@user282588296958		谢园园	美国		294	0	¥0.00	¥0.00
https://www.tiktok.com/@user47271239130973/video/7601406348789665055?lang=en	2026/01/31	勇敢项链	KB06	@user47271239130973(已弃用)		涂欣然	美国		244	0	¥0.00	¥0.00
https://www.tiktok.com/@user47271239130973/video/7601406521175543071?lang=en	2026/01/31	勇敢项链	KB06	@user47271239130973(已弃用)		涂欣然	美国		252	0	¥0.00	¥0.00
https://www.tiktok.com/@user47271239130973/video/7601406915469495582?lang=en	2026/01/31	勇敢项链	test	@user47271239130973(已弃用)		谢园园	美国		291	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7601419951903231239	2026/01/31	经期按摩器	BM	@xfjb8xuel5（已弃用）		刘茜	墨西哥		0	1	¥75.00	¥0.47
https://www.tiktok.com/@xfjb8xuel5/video/7601420818387586311	2026/01/31	经期按摩器	BM	@xfjb8xuel5（已弃用）		谢园园	墨西哥		0	3	¥238.80	¥1.42
https://www.tiktok.com/@xfjb8xuel5/video/7601421902355238151	2026/01/31	经期按摩器	BM	@xfjb8xuel5（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7601422148527197458	2026/01/31	经期按摩器	BM	@xfjb8xuel5（已弃用）		赵雅如	墨西哥		0	1	¥79.60	¥0.47
https://www.tiktok.com/@xfjb8xuel5/video/7601422420334972178	2026/01/31	经期按摩器	BM	@xfjb8xuel5（已弃用）		赵雅如	墨西哥		0	1	¥74.40	¥0.47
https://www.tiktok.com/@melvqvs/video/7601374892847566110	2026/02/01	钥匙扣	test	10-@melvqvs		谢园园	美国		283	0	¥0.00	¥0.00
https://www.tiktok.com/@melvqvs/video/7601375472252914974	2026/02/01	勇敢项链	test	10-@melvqvs		谢园园	美国		2,632	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602175089026583829	2026/02/02	经期按摩器	test	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602175613532654868	2026/02/02	经期按摩器	test	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	1	¥72.90	¥0.47
https://www.tiktok.com/@c03vfgqsr0/video/7602176057411669269	2026/02/02	经期按摩器	test	@c03vfgqsr0（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602176456277380373	2026/02/02	经期按摩器	test	@c03vfgqsr0（已弃用）		谢园园	墨西哥		0	1	¥72.90	¥0.47
https://www.tiktok.com/@c03vfgqsr0/video/7602176796980956437	2026/02/02	经期按摩器	test	@c03vfgqsr0（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@cdfbhhb4/video/7602155060310576397?lang=en	2026/02/02	钥匙扣	KB01	22-@cdfbhhb4		涂欣然	美国		276	0	¥0.00	¥0.00
https://www.tiktok.com/@cdfbhhb4/video/7602156318731799821?lang=en	2026/02/02	钥匙扣	KB01	22-@cdfbhhb4		涂欣然	美国		81	0	¥0.00	¥0.00
https://www.tiktok.com/@chen36239/video/7602223033146690830	2026/02/02	彩色毛巾	test	35-@chen36239		赵永琦	美国		42	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602188275410799888	2026/02/02	经期按摩器	test	@dch6ck6937（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602188715905142032	2026/02/02	经期按摩器	test	@dch6ck6937（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602188850135436561	2026/02/02	经期按摩器	test	@dch6ck6937（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602189501594750225	2026/02/02	经期按摩器	test	@dch6ck6937（已弃用）		谢园园	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602189764942466305	2026/02/02	经期按摩器	test	@dch6ck6937（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7602157780451036471	2026/02/02	磁吸耳钉	test	@glidespindiaries（已弃用）		谢园园	美国		27	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7602158204209958158	2026/02/02	数字项链	test	@glidespindiaries（已弃用）		涂欣然	美国		124	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7602158926657834295	2026/02/02	数字项链	test	@glidespindiaries（已弃用）		谢园园	美国		122	0	¥0.00	¥0.00
https://www.tiktok.com/@grindguydiaries/video/7602223031687138591	2026/02/02	彩色毛巾	test	09-@grindguydiaries		赵永琦	美国		142	0	¥0.00	¥0.00
https://www.tiktok.com/@haihsosh/video/7602153499954187575?lang=en	2026/02/02	钥匙扣	KB01	@haihsosh(已弃用)		涂欣然	美国		37	0	¥0.00	¥0.00
https://www.tiktok.com/@haihsosh/video/7602153683693866253?lang=en	2026/02/02	钥匙扣	KB01	@haihsosh(已弃用)		涂欣然	美国		246	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollerjourneys/video/7602199426681113887	2026/02/02	彩色毛巾	test	05-@hisrollerjourneys		邵佳运	美国		113	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollroam/video/7602228448882445623	2026/02/02	彩色毛巾	test	14-@hisrollroam		邵佳运	美国		215,831	268	¥58,756.23	¥5,062.11
https://www.tiktok.com/@hoo35nini35/video/7602180282673794305	2026/02/02	经期按摩器	test	@hoo35nini35（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@hoo35nini35/video/7602180523619831057	2026/02/02	经期按摩器	test	@hoo35nini35（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@hoo35nini35/video/7602180942127516944	2026/02/02	经期按摩器	test	@hoo35nini35（已弃用）		谢园园	墨西哥		0	5	¥355.74	¥6.28
https://www.tiktok.com/@hoo35nini35/video/7602181142728510721	2026/02/02	经期按摩器	test	@hoo35nini35（已弃用）		谢园园	墨西哥		0	1	¥76.00	¥0.97
https://www.tiktok.com/@hoo35nini35/video/7602181604164832528	2026/02/02	经期按摩器	test	@hoo35nini35（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@icebladefreedom/video/7602197163808001293	2026/02/02	彩色毛巾	test	12-@icebladefreedom		邵佳运	美国		139	0	¥0.00	¥0.00
https://www.tiktok.com/@la.negrita.1/video/7602200705603996942	2026/02/02	彩色毛巾	test	36-@la.negrita.1		邵佳运	美国		140	0	¥0.00	¥0.00
https://www.tiktok.com/@lowell3162/video/7602222974434954509	2026/02/02	彩色毛巾	test	@lowell3162（已弃用）		赵永琦	美国		83	0	¥0.00	¥0.00
https://www.tiktok.com/@melvqvs/video/7602149780415925534	2026/02/02	勇敢项链	test	10-@melvqvs		谢园园	美国		301	0	¥0.00	¥0.00
https://www.tiktok.com/@melvqvs/video/7602150023412927775	2026/02/02	钥匙扣	KB01	10-@melvqvs		涂欣然	美国		341	0	¥0.00	¥0.00
https://www.tiktok.com/@nurahyse0su/video/7602151990663089422?lang=en	2026/02/02	勇敢项链	test	@irx1sd1（已弃用）		谢园园	美国		310	0	¥0.00	¥0.00
https://www.tiktok.com/@nurahyse0su/video/7602152494432652557?lang=en	2026/02/02	钥匙扣	KB01	@irx1sd1（已弃用）		涂欣然	美国		277	0	¥0.00	¥0.00
https://www.tiktok.com/@rawrollhisstyle/video/7602222447202503967	2026/02/02	彩色毛巾	test	08-@rawrollhisstyle		赵永琦	美国		122	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrebel0/video/7602229073712090423	2026/02/02	彩色毛巾	test	16-@rollerrebel0		邵佳运	美国		67	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7602157793453296951	2026/02/02	磁吸耳钉	test	@rollerrush0（已弃用）		谢园园	美国		37	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7602158282966322446	2026/02/02	数字项链	test	@rollerrush0（已弃用）		谢园园	美国		43	0	¥0.00	¥0.00
https://www.tiktok.com/@rollerrush0/video/7602158672604564750	2026/02/02	数字项链	test	@rollerrush0（已弃用）		涂欣然	美国		90	0	¥0.00	¥0.00
https://www.tiktok.com/@rollervibe2/video/7602198625971752222	2026/02/02	彩色毛巾	test	43-@rollervibe2		邵佳运	美国		630	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7602177215610113297	2026/02/02	经期按摩器	test	@scvkwvn29752（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7602177607366413584	2026/02/02	经期按摩器	test	@scvkwvn29752（已弃用）		涂欣然	墨西哥		0	1	¥75.60	¥0.47
https://www.tiktok.com/@scvkwvn29752/video/7602178265842830593	2026/02/02	经期按摩器	test	@scvkwvn29752（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7602178580625329424	2026/02/02	经期按摩器	test	@scvkwvn29752（已弃用）		谢园园	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@scvkwvn29752/video/7602179104481365265	2026/02/02	经期按摩器	test	@scvkwvn29752（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@sherollsbright/video/7602228017124937015	2026/02/02	彩色毛巾	test	27-@sherollsbright		邵佳运	美国		4,112	15	¥3,323.23	¥298.10
https://www.tiktok.com/@skateglowonice/video/7602223005523053837	2026/02/02	彩色毛巾	test	11-@skateglowonice		赵永琦	美国		121	0	¥0.00	¥0.00
https://www.tiktok.com/@skatejoynest/video/7602199644906573111	2026/02/02	彩色毛巾	test	34-@skatejoynest		邵佳运	美国		313	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7602159202148044062	2026/02/02	磁吸耳钉	test	26-@skaterollerodssey		谢园园	美国		153	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7602159579526352158	2026/02/02	数字项链	test	26-@skaterollerodssey		涂欣然	美国		148	0	¥0.00	¥0.00
https://www.tiktok.com/@skaterollerodyssey/video/7602160027192872222	2026/02/02	数字项链	test	26-@skaterollerodssey		谢园园	美国		122	0	¥0.00	¥0.00
https://www.tiktok.com/@skateunboundtales/video/7602173533027962142	2026/02/02	彩色毛巾	test	42-@skateunboundtales		赵永琦	美国		140	0	¥0.00	¥0.00
https://www.tiktok.com/@skateunboundvibes/video/7602229279002266910	2026/02/02	彩色毛巾	AI视频	19-@skateunboundvibes		赵永琦	美国		7,608	12	¥2,733.43	¥227.70
https://www.tiktok.com/@styleviralfinds/video/7602228260189015327	2026/02/02	彩色毛巾	AI视频	30-@styleviralfinds		邵佳运	美国		15	0	¥0.00	¥0.00
https://www.tiktok.com/@theonkrht35/video/7602150713128439095?lang=en	2026/02/02	勇敢项链	test	@akbah68（已弃用）		谢园园	美国		303	0	¥0.00	¥0.00
https://www.tiktok.com/@theonkrht35/video/7602151008407424269?lang=en	2026/02/02	钥匙扣	KB01	@akbah68（已弃用）		涂欣然	美国		255	0	¥0.00	¥0.00
https://www.tiktok.com/@theonkrht35/video/7602151275874012471?lang=en	2026/02/02	钥匙扣	KB01	@akbah68（已弃用）		涂欣然	美国		278	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7602182364256554258	2026/02/02	经期按摩器	test	@xfjb8xuel5（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7602182625918192903	2026/02/02	经期按摩器	test	@xfjb8xuel5（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7602182994610130194	2026/02/02	经期按摩器	test	@xfjb8xuel5（已弃用）		谢园园	墨西哥		0	2	¥159.20	¥0.94
https://www.tiktok.com/@xfjb8xuel5/video/7602186525606022418	2026/02/02	经期按摩器	test	@xfjb8xuel5（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@xfjb8xuel5/video/7602187031715892498	2026/02/02	经期按摩器	test	@xfjb8xuel5（已弃用）		赵雅如	墨西哥		0	1	¥79.60	¥0.47
https://www.tiktok.com/@c03vfgqsr0/video/7602473389923519765	2026/02/03	经期按摩器	BM	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602474054854905108	2026/02/03	经期按摩器	KB	@c03vfgqsr0（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602474474969124117	2026/02/03	经期按摩器	KB	@c03vfgqsr0（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@c03vfgqsr0/video/7602474704925887764	2026/02/03	经期按摩器	KB	@c03vfgqsr0（已弃用）		谢园园	墨西哥		0	1	¥72.90	¥0.47
https://www.tiktok.com/@c03vfgqsr0/video/7602475157466189076	2026/02/03	经期按摩器	KB	@c03vfgqsr0（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602485317253336336	2026/02/03	经期按摩器	KB	@dch6ck6937（已弃用）		刘茜	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602485756807875841	2026/02/03	经期按摩器	BM	@dch6ck6937（已弃用）		涂欣然	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602486360510975248	2026/02/03	经期按摩器	KB	@dch6ck6937（已弃用）		谢园园	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602486404563684625	2026/02/03	经期按摩器	BM	@dch6ck6937（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@dch6ck6937/video/7602486659044756737	2026/02/03	经期按摩器	KB	@dch6ck6937（已弃用）		赵雅如	墨西哥		0	0	¥0.00	¥0.00
https://www.tiktok.com/@glidefreerollers/video/7602573550297386270	2026/02/03	彩色毛巾	test	02-@glidefreerollers		赵永琦	美国		982	0	¥0.00	¥0.00
https://www.tiktok.com/@glidefreerollers/video/7602573856544541982	2026/02/03	彩色毛巾	test	02-@glidefreerollers		赵永琦	美国		2,653	2	¥374.27	¥37.40
https://www.tiktok.com/@glidespindiaries/video/7602550171481722126	2026/02/03	磁吸耳钉	test	@glidespindiaries（已弃用）		谢园园	美国		60	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7602550435001437454	2026/02/03	数字项链	test	@glidespindiaries（已弃用）		谢园园	美国		108	0	¥0.00	¥0.00
https://www.tiktok.com/@glidespindiaries/video/7602550868797361422	2026/02/03	数字项链	test	@glidespindiaries（已弃用）		涂欣然	美国		160	0	¥0.00	¥0.00
https://www.tiktok.com/@grindguydiaries/video/7602572638539566367	2026/02/03	彩色毛巾	test	09-@grindguydiaries		赵永琦	美国		856	0	¥0.00	¥0.00
https://www.tiktok.com/@grindguydiaries/video/7602572990470982942	2026/02/03	彩色毛巾	test	09-@grindguydiaries		赵永琦	美国		549	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollerjourneys/video/7602569777512467743	2026/02/03	彩色毛巾	test	05-@hisrollerjourneys		邵佳运	美国		495	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollerjourneys/video/7602570236084210975	2026/02/03	彩色毛巾	test	05-@hisrollerjourneys		邵佳运	美国		721	0	¥0.00	¥0.00
https://www.tiktok.com/@hisrollroam/video/7602567308665556237	2026/02/03	彩色毛巾	test	14-@hisrollroam		邵佳运	美国		1,848	1	¥241.28	¥18.72
